CMTE_ID,CMTE_NM,CAND_ID,CAND_NAME,CAND_OFFICE,CAND_STATE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,TRANSACTION_DT,TRANSACTION_AMT,TRANSACTION_TP,COMMUNICATION_TP,COMMUNICATION_CLASS,SUPPORT_OPPOSE_IND,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,TRAN_ID,SUB_ID,FILE_NUM,RPT_YR,CAND_STATE_DESCRIPTION,CAND_PTY_AFFILIATION_DESCRIPTION,PURPOSE
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160219","121.75","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622511","2051020161292467265","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160222","481.62","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622512","2051020161292467266","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160225","606.61","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622513","2051020161292467267","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160301","17121.04","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622514","2051020161292467268","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160226","53.52","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622515","2051020161292467269","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160229","99.52","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622516","2051020161292467270","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160301","326.68","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622517","2051020161292467271","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160305","56.73","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622518","2051020161292467272","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160309","47.28","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622519","2051020161292467273","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160314","110.05","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622521","2051020161292467275","1067031","2016","UNITED STATES","Democratic Party",""
"C70004262","LEAGUE OF CONSERVATION VOTERS INC","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160321","47.1","24F","O","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201604180300066225","","F7","F76","F76051016622522","2051020161292467276","1067031","2016","UNITED STATES","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161020","31965.4","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201702010300137500","","F7","F76","F7602061775001","2020920171370365689","1147703","2016","UNITED STATES","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","H6CA25177","CAFORIO, BRYAN","H","CA","25","DEM","20161231","2609.06","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201702010300137500","","F7","F76","F7602061775002","2020920171370365690","1147703","2016","CALIFORNIA","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","H2CA35100","HALL, ISADORE III","H","CA","44","DEM","20161020","2609.06","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201702010300137501","","F7","F76","F7602061775013","2020920171370365691","1147703","2016","CALIFORNIA","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161019","26205.63","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201610310300116131","","F7","F76","F7612191661311","2011220171367492093","1135580","2016","UNITED STATES","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161001","26205.63","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201610310300116132","","F7","F76","F7612191661322","2011220171367492094","1135580","2016","UNITED STATES","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161001","26205.63","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201610310300116133","","F7","F76","F7612191661333","2011220171367492095","1135580","2016","UNITED STATES","Democratic Party",""
"C70003223","LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161001","26205.63","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201610310300116134","","F7","F76","F7612191661344","2011220171367492096","1135580","2016","UNITED STATES","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20160309","5254.78","24F","TP","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?20160323032592728","","F7","F76","F76040416728 1","2040520161282557421","1058186","2016","UNITED STATES","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161001","6843.42","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201701310300136514","","F7","F76","F7602031765141","2020920171370365457","1147322","2016","UNITED STATES","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","H6MI01200","JOHNSON, LONNIE BARTON","H","MI","01","DEM","20190720","621.47","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201701310300136519","","F7","F76","F7602021765191","2020920171370365456","1147101","2016","MICHIGAN","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","P00003392","CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE","P","US","00","DEM","20161001","6843.42","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201701310300136509","","F7","F76","F7602061765091","2020920171370365696","1147767","2016","UNITED STATES","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","H6MI08262","SHKRELI, SUZANNA","H","MI","08","DEM","20161012","1687.4","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201701310300136509","","F7","F76","F7602061765092","2020920171370365697","1147767","2016","MICHIGAN","Democratic Party",""
"C70001342","MICHIGAN EDUCATION ASSOCIATION","H6MI08262","SHKRELI, SUZANNA","H","MI","08","DEM","20161012","1687.4","24F","DM","M","S","http://docquery.fec.gov/cgi-bin/fecimg/?201701310300136514","","F7","F76","F7602031765142","2020920171370365458","1147322","2016","MICHIGAN","Democratic Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150807","3691.46","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758551","2032220161276771725","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150807","3691.46","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758552","2032220161276771726","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006723","RUBIO, MARCO","P","US","00","REP","20150807","3691.46","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758553","2032220161276771727","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150807","3691.46","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758554","2032220161276771728","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675831","2032220161276771675","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675832","2032220161276771676","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P20003281","PERRY, JAMES R (RICK)","P","US","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675833","2032220161276771677","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P20002721","SANTORUM, RICHARD J.","P","US","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675834","2032220161276771678","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006723","RUBIO, MARCO","P","US","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675835","2032220161276771679","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NM00041","PEARCE, STEVE","S","NM","00","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675836","2032220161276771680","1057051","2015","NEW MEXICO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NM00041","PEARCE, STEVE","S","NM","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675838","2032220161276771682","1057051","2015","NEW MEXICO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NH00235","AYOTTE, KELLY A","S","NH","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758310","2032220161276771684","1057051","2015","NEW HAMPSHIRE","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S4CO00395","GARDNER, CORY","S","CO","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758311","2032220161276771685","1057051","2015","COLORADO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006723","RUBIO, MARCO","P","US","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758312","2032220161276771686","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","P","US","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758313","2032220161276771687","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P40003576","PAUL, RAND","P","US","00","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758314","2032220161276771688","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NM00041","PEARCE, STEVE","S","NM","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758315","2032220161276771689","1057051","2015","NEW MEXICO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NH00235","AYOTTE, KELLY A","S","NH","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758317","2032220161276771691","1057051","2015","NEW HAMPSHIRE","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S4CO00395","GARDNER, CORY","S","CO","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758318","2032220161276771692","1057051","2015","COLORADO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006723","RUBIO, MARCO","P","US","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758319","2032220161276771693","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","P","US","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758320","2032220161276771694","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P40003576","PAUL, RAND","P","US","00","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758321","2032220161276771695","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S0NH00235","AYOTTE, KELLY A","S","NH","00","REP","20150716","501.84","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758322","2032220161276771696","1057051","2015","NEW HAMPSHIRE","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","S4CO00395","GARDNER, CORY","S","CO","00","REP","20150716","501.84","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758323","2032220161276771697","1057051","2015","COLORADO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027585","","F7","F76","F76102715758568","2102720151256506283","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027585","","F7","F76","F76102715758569","2102720151256506284","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008398","JINDAL, BOBBY","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027585","","F7","F76","F76102715758570","2102720151256506285","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027585","","F7","F76","F76102715758571","2102720151256506286","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150930","4849.74","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027585","","F7","F76","F76102715758572","2102720151256506287","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150930","4109.77","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758673","2102720151256506288","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150903","9456.5","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758674","2102720151256506289","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150903","9456.5","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758675","2102720151256506290","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150903","4019","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758676","2102720151256506291","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150903","4019","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758677","2102720151256506292","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150903","1783","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758678","2102720151256506293","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150903","1783","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510100027586","","F7","F76","F76102715758679","2102720151256506294","1031227","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H0NC02059","ELLMERS, RENEE JACISIN","H","NC","02","REP","20150727","1006.37","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675837","2032220161276771681","1057051","2015","NORTH CAROLINA","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H0NC02059","ELLMERS, RENEE JACISIN","H","NC","02","REP","20150713","41871.9","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F7603221675839","2032220161276771683","1057051","2015","NORTH CAROLINA","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H0NC02059","ELLMERS, RENEE JACISIN","H","NC","02","REP","20150715","6118.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027583","","F7","F76","F76032216758316","2032220161276771690","1057051","2015","NORTH CAROLINA","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H0NC02059","ELLMERS, RENEE JACISIN","H","NC","02","REP","20150730","978.75","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027584","","F7","F76","F76032216758439","2032220161276771713","1057051","2015","NORTH CAROLINA","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150831","3300.04","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758555","2032220161276771729","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150831","3300.04","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758556","2032220161276771730","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H4AZ04024","FRANKS, TRENT","H","AZ","08","REP","20150831","1321.43","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758557","2032220161276771731","1057051","2015","ARIZONA","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H2TN06030","BLACKBURN, MARSHA MRS.","H","TN","07","REP","20150831","1321.43","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758558","2032220161276771732","1057051","2015","TENNESSEE","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","H0OH08029","BOEHNER, JOHN A.","H","OH","08","REP","20150831","1321.43","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758559","2032220161276771733","1057051","2015","OHIO","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150911","2377.16","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758560","2032220161276771734","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150911","2377.16","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758561","2032220161276771735","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008398","JINDAL, BOBBY","P","US","00","REP","20150911","2377.16","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758562","2032220161276771736","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150911","2377.16","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758563","2032220161276771737","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150911","2409.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758564","2032220161276771738","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150911","2409.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758565","2032220161276771739","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008398","JINDAL, BOBBY","P","US","00","REP","20150911","2409.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758566","2032220161276771740","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150911","2409.96","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758567","2032220161276771741","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758568","2032220161276771742","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758569","2032220161276771743","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008398","JINDAL, BOBBY","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758570","2032220161276771744","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60008059","BUSH, JEB","P","US","00","REP","20150911","821.95","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758571","2032220161276771745","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150930","4849.74","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027585","","F7","F76","F76032216758572","2032220161276771746","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150930","4109.77","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027586","","F7","F76","F76032216758673","2032220161276771747","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150903","9456.5","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027586","","F7","F76","F76032216758674","2032220161276771748","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150903","9456.5","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027586","","F7","F76","F76032216758675","2032220161276771749","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P60006046","WALKER, SCOTT","P","US","00","REP","20150903","4019","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027586","","F7","F76","F76032216758676","2032220161276771750","1057051","2015","UNITED STATES","Republican Party",""
"C70002761","NARAL PRO-CHOICE AMERICA","P80001571","TRUMP, DONALD J. / MICHAEL R. PENCE ","P","US","00","REP","20150903","4019","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?201510150300027586","","F7","F76","F76032216758677","2032220161276771751","1057051","2015","UNITED STATES","Republican Party",""
