CMTE_ID,CMTE_NM,CAND_ID,CAND_NAME,CAND_OFFICE,CAND_STATE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,TRANSACTION_DT,TRANSACTION_AMT,TRANSACTION_TP,COMMUNICATION_TP,COMMUNICATION_CLASS,SUPPORT_OPPOSE_IND,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,TRAN_ID,SUB_ID,FILE_NUM,RPT_YR,CAND_STATE_DESCRIPTION,CAND_PTY_AFFILIATION_DESCRIPTION,PURPOSE
"C70000112","AFL-CIO ","H0WA09044","MURI, RICHARD W","H","WA","10","REP","20121105","15.99","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024775","","F7","F76","F760226210114471","2030920131185168940","858664","2012","WASHINGTON","Republican Party",""
"C70000112","AFL-CIO ","H0AZ03321","PARKER, VERNON","H","AZ","09","REP","20121105","70","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024775","","F7","F76","F760226210114475","2030920131185168944","858664","2012","ARIZONA","Republican Party",""
"C70000112","AFL-CIO ","H0AZ08056","PATON, JONATHAN","H","AZ","01","REP","20121105","70","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024775","","F7","F76","F760226210114476","2030920131185168945","858664","2012","ARIZONA","Republican Party",""
"C70000112","AFL-CIO ","P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","REP","20121105","8678.19","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024775","","F7","F76","F760226210114477","2030920131185168946","858664","2012","UNITED STATES","Republican Party",""
"C70000112","AFL-CIO ","S2PA00224","SMITH, TOM","S","PA","00","REP","20121105","162","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114479","2030920131185168948","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","H2MA00014","TISEI, RICHARD R.","H","MA","06","REP","20121105","119.53","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114482","2030920131185168951","858664","2012","MASSACHUSETTS","Republican Party",""
"C70000112","AFL-CIO ","S2MI00193","HOEKSTRA, PETER","S","MI","00","REP","20121105","363.97","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024775","","F7","F76","F760226210114462","2030920131185168931","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2MO00429","AKIN, W TODD","S","MO","00","REP","20121106","4839.94","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114486","2030920131185168955","858664","2012","MISSOURI","Republican Party",""
"C70000112","AFL-CIO ","S8VA00214","ALLEN, GEORGE","S","VA","00","REP","20121106","1777.08","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114487","2030920131185168956","858664","2012","VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","H0NY01129","ALTSCHULER, RANDOLPH MR.","H","NY","01","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114488","2030920131185168957","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","S2OH00170","MANDEL, JOSH","S","OH","00","REP","20121028","1484.74","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114293","2030920131185168762","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","S2OH00170","MANDEL, JOSH","S","OH","00","REP","20121028","678.17","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114294","2030920131185168763","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","S0CT00151","MCMAHON, LINDA","S","CT","00","REP","20121028","18923.82","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114297","2030920131185168766","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","S0CT00151","MCMAHON, LINDA","S","CT","00","REP","20121028","33340.29","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114298","2030920131185168767","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","S0CT00151","MCMAHON, LINDA","S","CT","00","REP","20121028","120.56","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114299","2030920131185168768","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H2AZ08102","MCSALLY, MARTHA E","H","AZ","02","REP","20121028","12.41","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114301","2030920131185168770","858664","2012","ARIZONA","Republican Party",""
"C70000112","AFL-CIO ","S2IN00083","MOURDOCK, RICHARD E","S","IN","00","REP","20121028","19426.28","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114305","2030920131185168774","858664","2012","INDIANA","Republican Party",""
"C70000112","AFL-CIO ","S2IN00083","MOURDOCK, RICHARD E","S","IN","00","REP","20121028","43836.25","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114306","2030920131185168775","858664","2012","INDIANA","Republican Party",""
"C70000112","AFL-CIO ","S2IN00083","MOURDOCK, RICHARD E","S","IN","00","REP","20121028","168.32","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024770","","F7","F76","F760226210114307","2030920131185168776","858664","2012","INDIANA","Republican Party",""
"C70000112","AFL-CIO ","H0MI01088","BENISHEK, DANIEL J. M.D.","H","MI","01","REP","20121102","423.42","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024773","","F7","F76","F760226210114403","2030920131185168872","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","H2MI11133","BENTIVOLIO, KERRY","H","MI","11","REP","20121102","138.64","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024773","","F7","F76","F760226210114404","2030920131185168873","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2MI00193","HOEKSTRA, PETER","S","MI","00","REP","20121102","271.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114412","2030920131185168881","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","H0OH06189","JOHNSON, BILL","H","OH","06","REP","20121102","16.25","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114414","2030920131185168883","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","S2OH00170","MANDEL, JOSH","S","OH","00","REP","20121102","433.63","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114415","2030920131185168884","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","S0MA00109","BROWN, SCOTT P","S","MA","00","REP","20121028","1484.74","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114219","2030920131185168688","858664","2012","MASSACHUSETTS","Republican Party",""
"C70000112","AFL-CIO ","H8CO06138","COFFMAN, MICHAEL","H","CO","06","REP","20121028","87.12","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114232","2030920131185168701","858664","2012","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H8NY29032","COLLINS, CHRISTOPHER C","H","NY","27","REP","20121028","2164.25","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114233","2030920131185168702","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","H8NY29032","COLLINS, CHRISTOPHER C","H","NY","27","REP","20121028","9059.79","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114234","2030920131185168703","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","H2CO07121","COORS, JOSEPH JR","H","CO","07","REP","20121028","24.38","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114235","2030920131185168704","858664","2012","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H0MN08115","CRAVAACK, RAYMOND J MR.","H","MN","08","REP","20121028","12956.36","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114236","2030920131185168705","858664","2012","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","H2IL13120","DAVIS, RODNEY L","H","IL","13","REP","20121028","4711.62","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024768","","F7","F76","F760226210114239","2030920131185168708","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","S0CT00151","MCMAHON, LINDA","S","CT","00","REP","20121102","1855.11","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114416","2030920131185168885","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H0OH16097","RENACCI, JAMES B","H","OH","16","REP","20121102","694.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114422","2030920131185168891","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","REP","20121102","4231.3","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114423","2030920131185168892","858664","2012","UNITED STATES","Republican Party",""
"C70000112","AFL-CIO ","H2CT05206","RORABACK, ANDREW","H","CT","05","REP","20121102","254.75","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114424","2030920131185168893","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H0PA04220","ROTHFUS, KEITH MR.","H","PA","12","REP","20121102","8.12","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114425","2030920131185168894","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","S2PA00224","SMITH, TOM","S","PA","00","REP","20121102","8.12","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024774","","F7","F76","F760226210114427","2030920131185168896","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","H0AZ03321","PARKER, VERNON","H","AZ","09","REP","20121028","40.14","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114324","2030920131185168793","858664","2012","ARIZONA","Republican Party",""
"C70000112","AFL-CIO ","H2IL12098","PLUMMER, JASON","H","IL","12","REP","20121028","4727.24","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114327","2030920131185168796","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","H2IA02053","ARCHER, JOHN HENRY","H","IA","02","REP","20121106","457.49","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114490","2030920131185168959","858664","2012","IOWA","Republican Party",""
"C70000112","AFL-CIO ","H2NM01128","ARNOLD-JONES, JANICE E","H","NM","01","REP","20121106","405.31","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114491","2030920131185168960","858664","2012","NEW MEXICO","Republican Party",""
"C70000112","AFL-CIO ","H6MN06074","BACHMANN, MICHELE","H","MN","06","REP","20121106","626.47","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114493","2030920131185168962","858664","2012","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","H0NH02017","BASS, CHARLES F.","H","NH","02","REP","20121106","722.76","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114496","2030920131185168965","858664","2012","NEW HAMPSHIRE","Republican Party",""
"C70000112","AFL-CIO ","H0MI01088","BENISHEK, DANIEL J. M.D.","H","MI","01","REP","20121106","960.51","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114498","2030920131185168967","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","H2MI11133","BENTIVOLIO, KERRY","H","MI","11","REP","20121106","210.92","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114499","2030920131185168968","858664","2012","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","H8IL13069","BIGGERT, JUDY","H","IL","11","REP","20121106","262.16","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114503","2030920131185168972","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","H4CA49032","BILBRAY, BRIAN PHILLIP","H","CA","52","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114504","2030920131185168973","858664","2012","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H8CA44034","BONO MACK, MARY","H","CA","36","REP","20121106","270.27","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114507","2030920131185168976","858664","2012","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H2NY25074","BROOKS, MAGGIE","H","NY","25","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114513","2030920131185168982","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","S0MA00109","BROWN, SCOTT P","S","MA","00","REP","20121106","2719.03","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114514","2030920131185168983","858664","2012","MASSACHUSETTS","Republican Party",""
"C70000112","AFL-CIO ","S2ND00073","BERG, RICHARD A","S","ND","00","REP","20121106","484.2","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024776","","F7","F76","F760226210114501","2030920131185168970","858664","2012","NORTH DAKOTA","Republican Party",""
"C70000112","AFL-CIO ","H0ND01026","CRAMER, KEVIN","H","ND","00","REP","20121106","171.76","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114536","2030920131185169005","858664","2012","NORTH DAKOTA","Republican Party",""
"C70000112","AFL-CIO ","H0MN08115","CRAVAACK, RAYMOND J MR.","H","MN","08","REP","20121106","1970.47","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114537","2030920131185169006","858664","2012","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","H2MT01060","DAINES, STEVEN","H","MT","00","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114540","2030920131185169009","858664","2012","MONTANA","Republican Party",""
"C70000112","AFL-CIO ","H2IL13120","DAVIS, RODNEY L","H","IL","13","REP","20121106","853.5","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024777","","F7","F76","F760226210114541","2030920131185169010","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","H0NY23057","DOHENY, MATTHEW","H","NY","21","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114546","2030920131185169015","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","H0IL10302","DOLD, ROBERT JAMES MR JR","H","IL","10","REP","20121106","214.68","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114547","2030920131185169016","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","H2WA06145","DRISCOLL, BILL","H","WA","06","REP","20121106","28.23","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114550","2030920131185169019","858664","2012","WASHINGTON","Republican Party",""
"C70000112","AFL-CIO ","H0WI07051","DUFFY, SEAN","H","WI","07","REP","20121106","429.24","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114552","2030920131185169021","858664","2012","WISCONSIN","Republican Party",""
"C70000112","AFL-CIO ","H4PA08074","FITZPATRICK, MICHAEL G.","H","PA","08","REP","20121106","555.22","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114558","2030920131185169027","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","S2AZ00141","FLAKE, JEFF","S","AZ","00","REP","20121106","768.95","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114560","2030920131185169029","858664","2012","ARIZONA","Republican Party",""
"C70000112","AFL-CIO ","H0CO04122","GARDNER, CORY","H","CO","04","REP","20121106","306.22","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114567","2030920131185169036","858664","2012","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H2PA06114","GERLACH, JIM","H","PA","06","REP","20121106","374.64","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114568","2030920131185169037","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","H0OH18077","GIBBS, BOB","H","OH","07","REP","20121106","370.62","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114569","2030920131185169038","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","H0NY20095","GIBSON, CHRISTOPHER P","H","NY","19","REP","20121106","286.72","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114570","2030920131185169039","858664","2012","NEW YORK","Republican Party",""
"C70000112","AFL-CIO ","H2CA11135","GILL, RICKY","H","CA","09","REP","20121106","143.35","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024778","","F7","F76","F760226210114571","2030920131185169040","858664","2012","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H2IL12098","PLUMMER, JASON","H","IL","12","REP","20121028","23.48","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114328","2030920131185168797","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","S6MT00097","REHBERG, DENNIS RAY","S","MT","00","REP","20121028","4964.87","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114329","2030920131185168798","858664","2012","MONTANA","Republican Party",""
"C70000112","AFL-CIO ","S6MT00097","REHBERG, DENNIS RAY","S","MT","00","REP","20121028","15982.7","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114330","2030920131185168799","858664","2012","MONTANA","Republican Party",""
"C70000112","AFL-CIO ","H0OH16097","RENACCI, JAMES B","H","OH","16","REP","20121028","4801.86","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114331","2030920131185168800","858664","2012","OHIO","Republican Party",""
"C70000112","AFL-CIO ","H0FL25038","RIVERA, DAVID","H","FL","26","REP","20121028","4007.1","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114332","2030920131185168801","858664","2012","FLORIDA","Republican Party",""
"C70000112","AFL-CIO ","P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","REP","20121028","15067.19","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114333","2030920131185168802","858664","2012","UNITED STATES","Republican Party",""
"C70000112","AFL-CIO ","P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","REP","20121028","134854.61","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114334","2030920131185168803","858664","2012","UNITED STATES","Republican Party",""
"C70000112","AFL-CIO ","P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","REP","20121028","6655.53","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114335","2030920131185168804","858664","2012","UNITED STATES","Republican Party",""
"C70000112","AFL-CIO ","H2CT05206","RORABACK, ANDREW","H","CT","05","REP","20121028","4589.82","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114336","2030920131185168805","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H2CT05206","RORABACK, ANDREW","H","CT","05","REP","20121028","18.75","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114337","2030920131185168806","858664","2012","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H0PA04220","ROTHFUS, KEITH MR.","H","PA","12","REP","20121028","3947.4","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114338","2030920131185168807","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","H0IL17059","SCHILLING, ROBERT T.","H","IL","17","REP","20121028","3682.32","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114340","2030920131185168809","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","H0IL17059","SCHILLING, ROBERT T.","H","IL","17","REP","20121028","50.68","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024771","","F7","F76","F760226210114341","2030920131185168810","858664","2012","ILLINOIS","Republican Party",""
"C70000112","AFL-CIO ","S2PA00224","SMITH, TOM","S","PA","00","REP","20121028","54851.02","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114346","2030920131185168815","858664","2012","PENNSYLVANIA","Republican Party",""
"C70000112","AFL-CIO ","H0FL02110","SOUTHERLAND, WILLIAM STEVE II","H","FL","02","REP","20121028","5964.61","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114347","2030920131185168816","858664","2012","FLORIDA","Republican Party",""
"C70000112","AFL-CIO ","H2NV04045","TARKANIAN, DANNY","H","NV","04","REP","20121028","3547.44","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114351","2030920131185168820","858664","2012","NEVADA","Republican Party",""
"C70000112","AFL-CIO ","S2WI00235","THOMPSON, TOMMY G","S","WI","00","REP","20121028","20792.75","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114353","2030920131185168822","858664","2012","WISCONSIN","Republican Party",""
"C70000112","AFL-CIO ","S2WI00235","THOMPSON, TOMMY G","S","WI","00","REP","20121028","19566.58","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114354","2030920131185168823","858664","2012","WISCONSIN","Republican Party",""
"C70000112","AFL-CIO ","S2WI00235","THOMPSON, TOMMY G","S","WI","00","REP","20121028","75821.38","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114355","2030920131185168824","858664","2012","WISCONSIN","Republican Party",""
"C70000112","AFL-CIO ","S2WI00235","THOMPSON, TOMMY G","S","WI","00","REP","20121028","839.19","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114356","2030920131185168825","858664","2012","WISCONSIN","Republican Party",""
"C70000112","AFL-CIO ","H6CO03139","TIPTON, SCOTT R.","H","CO","03","REP","20121028","190.42","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?13031024772","","F7","F76","F760226210114358","2030920131185168827","858664","2012","COLORADO","Republican Party",""
